PeakID,Chromosome,Start Position,Stop Position,T0 min,T4 min,T12 min,T20 min,T40 min,T60 min
Msn2-chr13-361054,chr13,360842,361256,0.790153651,0.548678037,0.375232107,0.719581618,0.664312547,0.685310604
Msn2-chr09-174809,chr09,174442,175176,0.458416728,0.548980955,0.759668662,0.374989043,0.769762732,1.116631198
Msn2-chr01-222729,chr01,222474,222984,0.673651719,0.552005417,0.288815603,0.390181867,0.533590594,0.547778789
Msn2-chr13-386985,chr13,386794,387176,0.027243301,0.55445892,0.000198661,-0.178742326,0.365629092,-0.06384052
Msn2-chr02-725561,chr02,725322,725800,0.043981196,0.556558271,-0.009683414,0.11211737,0.508171429,-0.676988799
Msn2-chr04-492185,chr04,491914,492456,0.475495231,0.556998092,0.183092322,0.057167519,0.087510677,0.084168532
Msn2-chr16-696633,chr16,696426,696840,0.365498293,0.557557054,0.375304269,0.095351702,0.754793926,0.197629633
Msn2-chr03-177673,chr03,177354,177992,0.667229606,0.558835325,0.223679665,0.065460113,0.171625377,0.025338454
Msn2-chr16-369961,chr16,369770,370152,-0.146861231,0.561589041,0.403052053,0.414548635,-0.115801695,-0.242507127
Msn2-chr05-495921,chr05,495466,495816,0.676159668,0.562094348,0.154841137,0.163729202,0.643414865,0.607237509
Msn2-chr16-242393,chr16,242186,242536,0.955680392,0.563242543,0.457058741,-0.006984799,0.686684375,0.723225226
Msn2-chr07-543977,chr07,543786,544168,0.621514045,0.563504337,0.386209285,0.208630806,0.44670418,0.451550866
Msn2-chr05-266697,chr05,266474,266920,0.323293145,0.564275263,0.368815819,0.372489737,0.432907052,-0.148167607
Msn2-chr14-350505,chr14,350218,350792,-0.005596664,0.56442958,0.601081029,0.27378118,0.177879806,-0.362560127
Msn2-chr07-447097,chr07,446922,447272,0.097107488,0.565205643,0.19004415,0.183918655,0.537020266,0.638170378
Msn2-chr10-412105,chr10,411882,412328,0.149424045,0.567061808,0.548998324,0.236411283,0.128315254,0.697511677
Msn2-chr07-648473,chr07,648202,648744,0.651997764,0.567115129,0.075705021,0.168661195,0.035721089,0.450088019
Msn2-chr16-375369,chr16,375114,375624,-0.178092617,0.567896113,0.615761026,0.193670526,0.08148332,0.532188083
Msn2-chr07-819881,chr07,819626,820136,0.493939432,0.568355871,0.066852526,0.059253683,0.449127835,0.400456502
Msn2-chr02-181609,chr02,181418,181800,0.256863596,0.569192114,0.490105897,0.221585687,0.137505817,0.698053394
Msn2-chr07-764633,chr07,764298,764968,0.35593347,0.570152556,0.314222187,0.896586604,0.472689662,0.313014192
Msn2-chr06-75929,chr06,75754,76104,0.021110749,0.573485769,0.636596799,0.699672782,0.53306752,0.067904935
Msn2-chr14-392553,chr14,392234,392872,-0.033182519,0.575091084,0.682178692,0.401671191,0.214317695,-0.078032928
Msn2-chr07-753481,chr07,752874,754088,0.007892175,0.575181144,0.720234502,0.431958988,0.672016243,0.356416025
Msn2-chr15-91497,chr15,91242,91752,0.011398461,0.576025437,0.999107866,0.69644891,0.153955741,0.345401959
Msn2-chr02-60057,chr02,59786,60328,0.674351778,0.577276968,0.182319186,-0.334235515,0.081200573,-0.004908109
Msn2-chr12-289721,chr12,289226,290216,-0.106713486,0.578301314,0.852156689,0.399678547,0.044192705,-0.119128115
Msn2-chr09-291769,chr09,291434,292104,-0.426486034,0.57840751,0.655021075,-0.134382829,0.060774327,-0.64066899
Msn2-chr04-648873,chr04,648586,649160,0.649836404,0.579080478,0.184751406,0.245745023,0.489545094,0.572886764
Msn2-chr16-403257,chr16,403082,403432,0.397960368,0.579160767,0.183573034,0.145647547,0.151213053,1.085946765
Msn2-chr13-375977,chr13,375722,376232,0.632394235,0.580235931,0.230988215,0.270709256,0.604341158,0.556564469
Msn2-chr13-477929,chr13,477514,478344,-0.250228334,0.581721841,0.71866285,0.371781866,0.279071643,-0.039021959
Msn2-chr14-138745,chr14,138570,138920,0.491340951,0.58811063,0.414191984,0.328482738,0.397343826,0.968185321
Msn2-chr07-228089,chr07,227658,228520,0.559199099,0.588318425,0.309267594,0.088814671,0.006826731,0.109419708
Msn2-chr10-735401,chr10,735210,735592,0.001865547,0.588431423,0.615276678,0.378634834,0.35135296,0.06467777
Msn2-chr03-224569,chr03,224330,224808,0.435560426,0.589110108,0.410849809,0.072234023,0.377631835,0.321759188
Msn2-chr02-394569,chr02,394282,394856,0.59871563,0.590555722,0.42970316,0.231637705,0.299792426,0.383447815
Msn2-chr02-343057,chr02,343210,343688,0.540858068,0.591466286,0.515773479,1.188742876,0.652988288,0.230911781
Msn2-chr10-90505,chr10,90026,90984,0.131378222,0.591838332,1.03209634,0.458248866,0.155505138,0.115247125
Msn2-chr15-673881,chr15,673610,674152,-0.087257202,0.591872529,0.698014223,0.210604792,0.009332676,-0.146912183
Msn2-chr16-808644,chr16,808458,808808,0.854456771,0.591941861,0.369677416,0.714336621,0.628519118,0.715215285
Msn2-chr14-62057,chr14,61866,62248,0.463216966,0.592132931,0.22148403,-0.003407466,0.074202365,0.305468766
Msn2-chr12-595833,chr12,595562,596104,0.641510459,0.592790244,0.228824077,0.285886239,0.591620555,0.566943338
Msn2-chr02-221241,chr02,220938,221544,0.345198852,0.593886857,0.994419308,1.110619962,0.392676428,0.16203226
Msn2-chr08-167801,chr08,167626,167976,-0.080445762,0.596258017,0.338132293,0.41048734,0.725190452,0.331464061
Msn2-chr14-90153,chr14,89866,90440,0.123165183,0.597466406,0.777191049,0.467977797,0.409481781,0.357857387
Msn2-chr15-835241,chr15,835050,835432,0.238885609,0.599597516,0.160331007,0.675184238,0.495113316,0.93486455
Msn2-chr10-436729,chr10,436522,436936,0.20405143,0.599762367,0.71713607,0.715879242,0.616661393,0.575655224
Msn2-chr02-493033,chr02,492746,493320,0.096462984,0.60375459,0.663626134,0.436272781,0.180932616,0.469834001
Msn2-chr10-480569,chr10,480394,480744,0.65460267,0.604555665,0.281825758,0.279136536,0.69280323,0.654365321
Msn2-chr04-330420,chr04,330026,330408,0.698881724,0.606688232,0.749345537,0.679404451,0.45051195,0.004371409
Msn2-chr16-433841,chr16,433834,434280,0.478780118,0.608155391,0.463741693,0.437988471,0.218379253,0.417932058
Msn2-chr12-416809,chr12,416490,417128,0.06024458,0.608981787,1.343219726,0.539780415,0.756160211,0.371320474
Msn2-chr02-544313,chr02,544106,544520,0.369773093,0.611236198,0.782982342,0.530343084,0.170757256,1.309867423
Msn2-chr14-303145,chr14,302666,303624,0.755956124,0.611296053,0.363449603,0.159290535,0.164155302,0.123617879
Msn2-chr02-391705,chr02,391370,392040,-0.107405829,0.613357587,0.841723452,0.399776492,0.200631367,-0.043462767
Msn2-chr16-407273,chr16,406986,407560,0.599224768,0.613545499,0.200058409,0.055381348,0.180650355,0.110774648
Msn2-chr07-565161,chr07,564970,565512,0.645456479,0.613960739,0.171401899,0.387007352,0.511230792,0.589225019
Msn2-chr10-475753,chr10,475530,475976,0.537489207,0.615379668,0.122070409,0.14657521,0.54556899,0.436330411
Msn2-chr06-153273,chr06,152874,153672,0.039063041,0.616940587,0.846372973,0.296178818,0.508226074,0.31139553
Msn2-chr07-920633,chr07,920394,920872,0.454010404,0.619980437,0.411103232,0.458359351,0.168903616,0.224435633
Msn2-chr12-286873,chr12,286698,287048,0.558693692,0.620469508,0.72709799,0.5836146,0.487226514,0.865821782
Msn2-chr14-366137,chr14,365898,366376,0.360513112,0.62143895,0.357765477,0.460544049,0.429074725,0.733017799
Msn2-chr12-202265,chr12,201770,202760,0.375484777,0.622460924,0.305297415,-0.009942841,-0.00217314,0.142884683
Msn2-chr09-392921,chr09,392714,393128,0.535621402,0.623867084,0.505766786,0.327007207,0.633948499,0.580465565
Msn2-chr11-262457,chr11,262218,262696,0.036189336,0.625148395,1.242500179,1.608245285,0.674448245,-0.096308928
Msn2-chr02-489289,chr02,489002,489576,0.048388149,0.625715187,0.479137142,0.748241619,0.524989146,1.271822801
Msn2-chr12-243337,chr12,243146,243528,0.283631648,0.626833182,0.345070439,0.061145686,-0.17036805,-0.039464194
Msn2-chr15-1018569,chr15,1018282,1018856,0.16534029,0.627035735,0.408811212,0.467020928,0.364350583,1.122660924
Msn2-chr05-281065,chr05,280554,281576,-0.100940061,0.627821018,0.776743259,0.282242464,0.015242072,-0.19298301
Msn2-chr09-257465,chr09,257226,257704,0.055391238,0.628522221,0.728858653,0.36931287,0.229128486,-0.090742735
Msn2-chr15-709193,chr15,709002,709384,0.578095376,0.62879657,1.076740144,0.866649913,0.463279559,0.59839853
Msn2-chr15-717225,chr15,716970,717480,0.174654855,0.631584876,0.77998159,0.391848725,0.317759067,0.257843072
Msn2-chr04-546233,chr04,545898,546568,-0.060915748,0.631686791,0.956470694,0.493806253,-0.162883156,-0.541779747
Msn2-chr04-1161993,chr04,1161578,1162408,-0.130267617,0.632161639,0.80459247,0.434216681,0.310757253,-0.327593343
Msn2-chr02-452697,chr02,452522,452872,0.23258369,0.632831735,0.781392159,0.203543329,0.718857118,1.181199959
Msn2-chr07-538089,chr07,538058,538408,0.687866391,0.634272256,0.29764414,0.387178981,0.607052645,0.585021178
Msn2-chr13-550505,chr13,550058,550952,0.529356197,0.63657053,0.367283143,-0.052527278,-0.070507492,0.009637839
Msn2-chr14-560185,chr14,559978,560392,0.149868724,0.637016209,0.430823983,0.359110478,0.593421865,0.580180086
Msn2-chr09-232569,chr09,232170,232968,0.134953412,0.638172881,0.523116349,0.16460222,0.215751258,-0.048476092
Msn2-chr13-198929,chr13,198666,199048,0.64492906,0.638513861,0.27413986,0.459600979,0.633692972,0.471255472
Msn2-chr02-128089,chr02,127882,128296,0.490908342,0.63874951,0.250852008,-0.087914761,0.678221229,0.732998047
Msn2-chr14-494377,chr14,494154,494600,0.552663587,0.639888444,0.254451408,-0.247273519,0.030644685,-0.234938108
Msn2-chr02-223729,chr02,223562,223976,0.716409669,0.640677623,0.292744138,0.265185668,0.651923155,0.513693567
Msn2-chr04-942905,chr04,942634,943176,0.12947507,0.641026545,-0.054388065,-0.409733859,0.061013109,0.182134127
Msn2-chr07-974921,chr07,974698,975144,-0.056188087,0.643010415,0.199015976,-0.022211989,0.503541964,0.626078488
Msn2-chr12-603993,chr12,603466,604520,-0.005438536,0.644559535,0.724270929,0.480549906,0.024415859,0.030077224
Msn2-chr14-230420,chr14,230154,230632,0.907335018,0.646094426,0.893355631,0.592086021,0.68449717,0.789150301
Msn2-chr12-264553,chr12,264362,264744,0.507762077,0.647363429,0.171016704,0.037942779,0.246101019,0.811875483
Msn2-chr14-558697,chr14,558442,558952,0.214548209,0.647413044,0.610229984,0.815255468,0.596217033,0.438416333
Msn2-chr16-14377,chr16,14154,14600,0.335794736,0.648200897,0.133781086,-0.097490219,0.175913947,0.154262337
Msn2-chr07-252761,chr07,252458,253064,-0.019210323,0.64997738,0.028575674,0.113771107,0.039940085,-0.422315075
Msn2-chr02-652201,chr02,651818,652584,0.053466087,0.650517566,0.375300065,0.384153146,0.583610834,0.501095701
Msn2-chr12-466841,chr12,466570,467112,0.6419814,0.653624616,0.65542809,0.686572354,0.58514742,0.047997687
Msn2-chr16-355225,chr16,354730,355720,0.164815719,0.653764995,0.855877783,0.314624466,0.423848324,0.149863888
Msn2-chr07-367177,chr07,366922,367432,0.088372423,0.654392591,0.019881935,0.063650261,0.075550172,0.395762391
Msn2-chr08-117897,chr08,117674,118120,0.062078623,0.655361084,0.587752593,0.191279513,0.165170254,0.587955171
Msn2-chr05-201177,chr05,200970,201384,0.369047096,0.65680715,0.531530303,0.089741295,0.534048969,0.685600209
Msn2-chr02-592105,chr02,591850,592360,0.712655767,0.657623756,0.102165539,-0.16234279,0.01363096,0.296835205
Msn2-chr10-652297,chr10,652202,652648,0.41821761,0.657866689,0.23816467,0.069686131,0.03656728,0.220304194
Msn2-chr11-334313,chr11,333930,334696,0.63816788,0.657984862,0.467636371,0.359241731,0.329486461,0.234350772
Msn2-chr16-853801,chr16,853610,853992,0.67590939,0.660041956,0.242431724,0.327541463,0.521659513,0.492201059
Msn2-chr12-823929,chr12,823754,824104,0.188434746,0.664828687,0.372474648,0.383283411,0.391369916,0.173432395
Msn2-chr04-990145,chr04,989610,990216,0.639810954,0.666559385,0.274856925,0.286560989,0.588554619,0.536507777
Msn2-chr15-82425,chr15,82282,82760,0.692711776,0.669285999,0.647182867,0.583117725,0.506324233,0.497637773
Msn2-chr10-509049,chr10,508778,509320,-0.035928055,0.670192992,0.230044013,0.115663334,0.214434043,0.935953982
Msn2-chr07-763881,chr07,763690,764072,0.132889295,0.673068165,0.417193271,0.679145717,0.535778765,0.691286378
Msn2-chr12-933417,chr12,933226,933608,0.321343111,0.673298505,0.340645417,0.255745052,0.596799341,0.277365697
Msn2-chr12-736345,chr12,736010,736168,0.479405127,0.674338505,0.436962711,0.68896749,0.595555142,0.093841261
Msn2-chr12-48217,chr12,47690,48744,0.485315651,0.674383188,0.277928215,-0.008141831,-0.104070869,-0.040613222
Msn2-chr15-120409,chr15,120234,120584,0.722711266,0.676428044,0.314564334,0.296578763,0.690712105,0.677067585
Msn2-chr13-606633,chr13,606442,606824,-0.27463731,0.676473377,-0.11491389,-0.105592124,-0.080102747,-0.047181792
Msn2-chr05-446649,chr05,446378,446856,0.701233722,0.678622081,0.279509742,0.28499075,0.635573878,0.603794377
Msn2-chr02-181225,chr02,180938,181512,0.122357267,0.679227684,0.383182947,0.311518093,0.358551056,1.261850784
Msn2-chr15-798041,chr15,797866,798216,0.782517721,0.680035674,0.495520439,0.564856144,0.306457194,-0.185811344
Msn2-chr15-812985,chr15,812746,813224,0.475563892,0.68243884,0.265120563,0.205166471,0.621622651,0.876459891
Msn2-chr16-579497,chr16,579210,579784,0.496017774,0.682507174,-0.03141612,0.046295256,0.065660019,0.214464336
Msn2-chr15-215865,chr15,215594,216136,0.306429567,0.682516501,1.071892726,1.084005446,0.586302557,0.70608279
Msn2-chr14-336073,chr14,335690,336456,-0.112270266,0.682779601,1.488096156,1.049045552,0.26307738,-0.057446516
Msn2-chr01-226105,chr01,225930,226280,-0.038966348,0.683149117,-0.021887178,-0.178548444,0.300083489,-0.067495595
Msn2-chr03-200745,chr03,200554,200936,0.168873918,0.685232924,0.385528267,0.237641285,0.07024982,0.10701583
Msn2-chr15-986441,chr15,986154,986728,-0.265581744,0.687361737,0.626458325,0.017139864,0.127183616,-0.049529718
Msn2-chr10-475017,chr10,474794,475240,0.665654654,0.687628623,0.220854539,0.354873361,0.689736051,0.639786848
Msn2-chr11-70745,chr11,70314,71176,-0.091333896,0.690921738,1.190131558,0.743539804,0.129471842,-0.79211346
Msn2-chr02-489849,chr02,489642,490056,0.266303542,0.696906041,0.679766932,0.740358739,0.495358508,1.127479847
Msn2-chr15-120297,chr15,120106,120488,0.6671792,0.699158089,0.27545261,0.28816096,0.701420071,0.63509177
Msn2-chr04-149881,chr04,149642,150120,0.155576643,0.700177531,0.222197915,0.021613973,0.03181162,0.828740446
Msn2-chr08-104361,chr08,104170,104616,0.668604676,0.701188418,0.653903748,0.481560497,0.246682447,0.59306745
Msn2-chr16-376889,chr16,376714,377064,0.365701922,0.704053457,0.493317144,0.345338424,0.668317178,0.607041639
Msn2-chr02-235585,chr02,235274,235848,0.759699059,0.704585032,0.993886952,0.584019007,0.474864698,0.405424138
Msn2-chr04-384577,chr04,384234,384616,0.787687467,0.707530672,0.447619089,0.499494329,0.708556912,1.33610873
Msn2-chr10-624457,chr10,624138,624776,0.16550327,0.708636312,0.81587804,0.228399385,0.285185091,0.37702817
Msn2-chr14-172681,chr14,172458,172904,0.288206127,0.712921044,0.164515017,0.133736659,0.246429084,-0.314282133
Msn2-chr16-115465,chr16,115210,115720,0.16592456,0.713399998,0.339463256,0.140281944,0.574234563,0.22107056
Msn2-chr03-121705,chr03,121450,121960,0.580218746,0.71343135,1.340285544,1.564939236,0.080490295,0.604324577
Msn2-chr05-504505,chr05,504298,504712,0.074224021,0.71350549,0.29411926,0.381176928,0.405247703,0.954636323
Msn2-chr07-646569,chr07,646346,646792,-0.032791755,0.713936673,0.299247366,0.016422453,0.227618376,0.215835278
Msn2-chr07-761689,chr07,761418,761960,0.540825298,0.714228711,0.562129101,0.565603085,0.402351032,0.658658258
Msn2-chr12-639833,chr12,639466,640008,0.566939973,0.714469451,0.821848387,0.097613501,0.310533241,-0.169834423
Msn2-chr03-91705,chr03,91338,92072,-0.336412787,0.715035369,-0.226347372,1.219195488,0.278944454,-0.468675018
Msn2-chr15-253257,chr15,252874,253640,0.389024365,0.715479516,0.04875297,0.099384833,-0.096109919,0.28156312
Msn2-chr13-20481,chr13,20234,20776,0.10868922,0.715855202,0.690591108,0.334014275,0.012791123,0.7002594
Msn2-chr11-64041,chr11,63786,64296,-0.119334662,0.716191369,0.160637681,-0.120096406,0.133048797,-0.666970144
Msn2-chr04-916585,chr04,916298,916872,0.453096962,0.718360467,0.977556113,0.383099329,0.231807675,0.213720502
Msn2-chr04-1459785,chr04,1459338,1460232,-0.037896909,0.722819249,0.877091332,0.543915951,0.28050344,0.022784525
Msn2-chr13-409465,chr13,409258,409672,-0.080977417,0.723735372,0.211591545,0.013752021,0.193648824,0.19752778
Msn2-chr03-58804,chr03,58634,58920,0.067701176,0.724880146,0.644701775,0.366893582,-0.187703285,-0.365730251
Msn2-chr01-163577,chr01,163498,163784,0.723741607,0.725317237,0.337929918,0.374962775,0.512898456,0.603765658
Msn2-chr12-877465,chr12,877162,877768,0.027162935,0.726245388,0.695530986,-0.036657118,0.247285403,0.076438191
Msn2-chr03-290089,chr03,289834,290344,0.192778474,0.728146212,0.114296465,0.244024659,0.32141746,0.542662434
Msn2-chr14-492713,chr14,492522,492904,0.703605532,0.730276544,0.432552182,0.117568909,0.50940576,0.508632044
Msn2-chr12-650105,chr12,649834,650376,0.717799535,0.730490003,0.270910475,0.292438485,0.369296597,0.866652217
Msn2-chr14-106105,chr14,105930,106280,0.349791748,0.730695067,0.665236443,0.378866388,0.716531009,0.234022707
Msn2-chr12-460697,chr12,460394,461000,0.276215337,0.731314665,0.853208521,0.816909345,0.522530696,0.254859563
Msn2-chr12-487305,chr12,486730,487880,0.243431329,0.737833427,0.697447912,0.459981118,0.381834763,0.360100639
Msn2-chr02-111609,chr02,111434,111784,0.333745609,0.73847019,0.743221125,0.751522226,0.502014924,1.058735641
Msn2-chr14-634473,chr14,634282,634664,0.700904765,0.742712589,0.23891583,0.188807717,0.088771739,0.01444084
Msn2-chr03-195177,chr03,194986,195368,0.043730918,0.743053494,0.241793447,-0.015625464,0.075126736,0.210333998
Msn2-chr14-317769,chr14,317546,317992,0.168472594,0.744686051,0.652854668,0.098667517,0.086766075,0.086872143
Msn2-chr04-524601,chr04,524394,524776,0.579546004,0.747212208,0.751738141,0.436696042,-0.023881813,0.191593991
Msn2-chr07-761865,chr07,761642,762088,0.592532978,0.749287156,0.776188733,0.563809654,0.419298383,0.783408685
Msn2-chr12-197001,chr12,196778,197224,0.367550477,0.750541212,0.145345664,0.282304251,0.419739387,0.943099005
Msn2-chr16-14233,chr16,14026,14440,0.617947302,0.750584842,0.296701878,0.201015146,0.322009269,0.181998775
Msn2-chr14-519273,chr14,519018,519528,0.22063417,0.751997224,1.078027592,1.149633031,0.536327668,0.303771041
Msn2-chr02-612649,chr02,612266,613032,0.587907846,0.753230736,0.440195713,0.503214912,0.619011629,0.440902816
Msn2-chr11-277193,chr11,276714,277672,0.021228697,0.753239877,1.223841373,1.185497816,0.620549987,1.073638603
Msn2-chr06-45225,chr06,44970,45480,-0.083590922,0.754087891,0.383461047,-0.124467208,0.321331863,1.09214837
Msn2-chr13-360241,chr13,360138,360456,0.61995037,0.755203743,0.27042295,0.254953726,0.6037909,0.57776781
Msn2-chr14-488377,chr14,487818,488936,-0.102700687,0.755265127,0.848900292,0.37685928,0.098961678,0.187233605
Msn2-chr16-364521,chr16,364234,364808,0.178425855,0.756042251,0.009558932,-0.029603413,0.243057244,0.968374047
Msn2-chr09-240937,chr09,240746,241128,-0.124979633,0.757435281,0.745630786,0.387476359,0.393190409,-0.243266505
Msn2-chr08-547033,chr08,546858,547208,0.661891508,0.757577308,0.191936815,0.460730288,0.580010489,0.617805988
Msn2-chr10-75497,chr10,75274,75720,-0.239747504,0.758173431,0.216719548,0.254433081,0.128090277,-0.586716223
Msn2-chr16-259838,chr16,259626,260008,0.56989693,0.758843127,0.468944219,0.228940381,0.603062806,1.700434495
Msn2-chr13-410345,chr13,410058,410632,-0.225069041,0.761059149,0.430074913,-0.072468773,-0.063666555,-0.775215927
Msn2-chr02-251321,chr02,250858,251784,-0.274723522,0.764580406,0.843291849,0.12658685,0.143189677,-0.368258918
Msn2-chr11-159077,chr11,158890,159304,0.753399337,0.767119609,0.679743129,0.701590189,0.657386547,0.301041749
Msn2-chr02-812318,chr02,812010,812328,0.605366057,0.767811276,0.589847181,0.733894095,0.500684799,0.560804749
Msn2-chr03-233481,chr03,233226,233736,0.117597198,0.767979241,0.11247936,-0.104454417,0.240438901,0.406139171
Msn2-chr04-238233,chr04,238058,238408,0.554337322,0.768858103,0.495259981,0.285789699,0.58909495,1.295766833
Msn2-chr04-264713,chr04,264330,265096,0.134215871,0.770023186,0.683491094,0.440913235,0.56638453,0.679969793
Msn2-chr12-329785,chr12,329514,330056,0.289609557,0.770071673,0.904213088,0.380605599,0.514192646,-0.103958992
Msn2-chr10-519745,chr10,519530,519912,0.653049588,0.77054841,0.495327498,0.320223455,0.757005384,1.295325421
Msn2-chr01-45385,chr01,45162,45608,-0.390161073,0.770790163,0.741913167,0.127906516,0.04991802,-0.004905868
Msn2-chr14-495369,chr14,495082,495656,0.158818683,0.770838592,0.785128069,0.545505457,-0.024402735,0.110072007
Msn2-chr14-63753,chr14,63434,64072,0.774429613,0.775508306,0.322573916,0.066560225,0.254398748,0.102643232
Msn2-chr11-613545,chr11,613354,613736,-0.28152974,0.778004563,0.547147827,-0.106355434,-0.069663542,-0.860562863
Msn2-chr10-315449,chr10,315210,315688,-0.286501784,0.778757087,0.257316627,0.041899372,0.415848582,-0.112159458
Msn2-chr05-174857,chr05,174506,175208,-0.085693038,0.779568482,1.084593392,0.493620875,-0.007911509,0.348755125
Msn2-chr06-184633,chr06,184394,184872,0.23090342,0.779841808,0.764210953,0.402139645,0.216560692,0.366948481
Msn2-chr04-1098409,chr04,1098186,1098632,0.70246971,0.779912623,0.28610368,0.327067937,0.598608834,0.62925579
Msn2-chr07-156393,chr07,156074,156712,-0.225044985,0.780662232,0.630709774,0.117337282,0.238861488,0.356966721
Msn2-chr04-1475817,chr04,1475594,1476040,0.070750284,0.782586993,0.653025083,0.678151684,0.381125256,0.710007238
Msn2-chr02-117225,chr02,116874,117576,0.054273587,0.783347989,0.809747977,0.500404597,-0.059276368,0.097181222
Msn2-chr12-941977,chr12,941706,942248,0.450784059,0.783856291,1.232387989,0.889181538,0.472701231,0.55027756
Msn2-chr06-67689,chr06,67498,67880,0.045086109,0.783883346,0.21437094,0.008506493,0.074901807,-0.691704794
Msn2-chr12-1028377,chr12,1028106,1028648,-0.086135669,0.784617116,0.744014921,0.45366398,0.026351892,-0.302351889
Msn2-chr07-479017,chr07,478730,479304,0.258538589,0.785238228,1.555948553,1.037632316,0.48044855,0.0597648
Msn2-chr10-382681,chr10,382506,382856,0.373616806,0.787097964,0.686021835,1.062221221,0.86967999,0.551196823
Msn2-chr05-163529,chr05,163274,163784,-0.133821317,0.787901023,0.059366774,-0.257815079,0.0240206,0.379004819
Msn2-chr03-36121,chr03,35850,36392,0.18568122,0.788296239,-0.025322442,0.311764779,0.321245227,0.785706379
Msn2-chr07-754153,chr07,753642,754664,-0.265641946,0.788429026,0.794017723,0.393253198,0.26795275,0.158719913
Msn2-chr16-404601,chr16,404362,404840,-0.102762811,0.790063699,0.385435212,0.558456283,0.079136299,0.210627509
Msn2-chr07-477673,chr07,477386,477960,0.381694902,0.79422701,0.407606686,0.793434229,0.184395125,0.316261277
Msn2-chr06-115065,chr06,114826,115304,0.007905585,0.79670744,0.088674576,0.243440437,0.197069823,0.29383694
Msn2-chr14-187961,chr14,187786,188136,-0.543398131,0.799295674,0.222262442,-0.174092323,0.265802633,-0.168682956
Msn2-chr07-442265,chr07,442058,442440,0.714306344,0.800735945,0.586407245,-0.013672593,0.836521666,0.473836897
Msn2-chr08-353721,chr08,353482,353960,0.070946267,0.802618956,0.616238614,0.079110114,0.148201288,0.376929143
Msn2-chr14-521769,chr14,521578,521960,0.662501676,0.803313503,0.270075672,0.320891242,0.5323214,0.573364424
Msn2-chr03-190201,chr03,190026,190376,-0.384724201,0.804440662,0.150151046,0.24237942,-0.273579485,-0.214014594
Msn2-chr14-63209,chr14,62986,63432,0.315201633,0.804513785,0.75146369,0.491504455,0.326312643,0.100681972
Msn2-chr01-130745,chr01,130474,131016,-0.130414809,0.808882446,0.483327075,0.43021367,0.18192145,-0.003472153
Msn2-chr05-143209,chr05,143082,143560,0.6750818,0.810988089,0.403101865,0.107090028,0.26674437,1.099878732
Msn2-chr04-1526153,chr04,1525962,1526344,0.230240797,0.812792371,0.246531079,0.221226071,0.167003817,0.039988934
Msn2-chr15-595049,chr15,594730,595368,0.333670518,0.812798778,1.022637079,1.015007739,0.443850854,0.222944122
Msn2-chr13-657769,chr13,657578,657960,-0.188755186,0.813271644,0.140724799,-0.162513802,0.035380311,1.199633281
Msn2-chr04-1445689,chr04,1445354,1446024,-0.058768942,0.813596227,0.636497694,0.254722981,0.109640443,-0.007826826
Msn2-chr15-780260,chr15,780170,780520,0.965842802,0.813865581,1.175289488,0.809504606,0.218410356,0.65693335
Msn2-chr15-1040441,chr15,1040234,1040648,0.109608918,0.817697239,0.050367826,-0.045350742,0.277148429,1.167324067
Msn2-chr04-286633,chr04,286346,286920,-0.073801804,0.818244212,0.623447455,0.478847517,0.392163126,0.072142235
Msn2-chr08-120585,chr08,120362,120808,0.216789994,0.821603082,0.005404205,0.028919685,0.189369025,0.577475005
Msn2-chr09-21145,chr09,20970,21320,0.136604247,0.821652105,0.189641538,-0.097998336,0.138667961,-0.083903344
Msn2-chr05-305449,chr05,305258,305640,0.459252518,0.824033892,0.259391546,0.417020835,0.219148601,-0.046763937
Msn2-chr15-445705,chr15,445354,446056,0.578697184,0.825171124,0.149849764,-0.265563491,-0.372861467,-0.40987659
Msn2-chr06-221097,chr06,220874,221320,0.645546499,0.825624807,0.220841048,-0.060852946,0.062334964,-0.214086585
Msn2-chr05-348809,chr05,348586,349032,0.392374847,0.826491252,0.4035472,0.083881796,0.387512173,0.852698878
Msn2-chr06-123817,chr06,123626,124008,0.197163831,0.82658922,0.155333503,0.081782035,0.195783924,0.556701039
Msn2-chr16-598089,chr16,597834,598344,0.088530866,0.828076113,0.089935467,0.251077784,0.42365392,0.333750484
Msn2-chr14-366313,chr14,366122,366504,0.445874026,0.82822305,0.45670727,0.821513477,0.309138335,0.931021677
Msn2-chr11-96921,chr11,96746,97096,0.260632589,0.830426129,0.59616,0.780920144,0.262937246,0.512668116
Msn2-chr13-858729,chr13,858378,859080,0.134774926,0.831029863,0.804521859,0.393503573,0.305790945,-0.191715813
Msn2-chr08-6121,chr08,5866,6376,0.168342966,0.833342185,0.511450565,0.354710164,0.31266828,0.097520261
Msn2-chr11-92041,chr11,91850,92232,-0.005487468,0.833434767,0.700637199,0.385166832,0.411770348,0.325869991
Msn2-chr12-499193,chr12,498890,499432,1.28616691,0.844220744,0.774338209,0.551568531,0.389026199,0.749001089
Msn2-chr16-432697,chr16,432426,432968,0.482253528,0.848197282,1.360251488,0.425107272,0.203614935,0.271447241
Msn2-chr11-260537,chr11,260234,260840,-0.58759177,0.84850882,1.000736678,0.623157915,0.247205844,-0.191816685
Msn2-chr04-1005449,chr04,1005194,1005704,0.013404176,0.852550141,0.808180865,-0.151902536,0.534061556,0.650253654
